PdfType: error
Format: lhagrid1
---
1.000000e-09 1.131190e-09 1.381630e-09 1.687530e-09 2.061150e-09 2.517500e-09 3.074880e-09 3.755670e-09 4.587180e-09 5.602800e-09 6.843270e-09 8.358390e-09 1.020900e-08 1.246930e-08 1.523000e-08 1.860190e-08 2.272050e-08 2.775080e-08 3.389490e-08 4.139940e-08 5.056530e-08 6.176060e-08 7.543460e-08 9.213600e-08 1.125350e-07 1.374510e-07 1.678830e-07 2.050520e-07 2.504520e-07 3.059020e-07 3.736300e-07 4.563530e-07 5.573900e-07 6.807980e-07 8.315290e-07 1.015630e-06 1.240500e-06 1.515140e-06 1.850600e-06 2.260330e-06 2.760770e-06 3.372020e-06 4.118590e-06 5.030460e-06 6.144210e-06 7.504560e-06 9.166090e-06 1.119550e-05 1.367420e-05 1.670170e-05 2.039950e-05 2.491600e-05 3.043250e-05 3.717030e-05 4.539990e-05 5.545160e-05 6.772870e-05 8.272410e-05 1.010390e-04 1.234100e-04 1.507330e-04 1.841060e-04 2.248670e-04 2.746540e-04 3.354630e-04 4.097350e-04 5.004510e-04 6.112530e-04 7.465860e-04 9.118820e-04 1.113780e-03 1.360370e-03 1.661560e-03 2.029430e-03 2.478750e-03 3.027550e-03 3.697860e-03 4.516580e-03 5.516560e-03 6.737950e-03 8.229750e-03 1.005180e-02 1.116455e-02 1.227730e-02 1.363645e-02 1.499560e-02 1.665560e-02 1.831560e-02 2.034320e-02 2.237080e-02 2.484725e-02 2.732370e-02 3.034850e-02 3.337330e-02 3.706775e-02 4.076220e-02 4.527465e-02 4.978710e-02 5.529860e-02 6.081010e-02 6.754185e-02 7.427360e-02 8.249580e-02 9.071800e-02 1.007605e-01 1.108030e-01 1.230690e-01 1.353350e-01 1.400000e-01 1.446650e-01 1.496515e-01 1.546380e-01 1.599685e-01 1.652990e-01 1.709965e-01 1.766940e-01 1.827850e-01 1.888760e-01 1.953865e-01 2.018970e-01 2.088560e-01 2.158150e-01 2.232540e-01 2.306930e-01 2.386450e-01 2.465970e-01 2.550970e-01 2.635970e-01 2.726830e-01 2.817690e-01 2.914815e-01 3.011940e-01 3.115760e-01 3.219580e-01 3.330560e-01 3.441540e-01 3.560165e-01 3.678790e-01 3.805600e-01 3.932410e-01 4.067955e-01 4.203500e-01 4.348395e-01 4.493290e-01 4.648170e-01 4.803050e-01 4.968610e-01 5.134170e-01 5.311145e-01 5.488120e-01 5.549780e-01 5.611440e-01 5.674485e-01 5.737530e-01 5.801995e-01 5.866460e-01 5.932375e-01 5.998290e-01 6.065680e-01 6.133070e-01 6.201980e-01 6.270890e-01 6.341345e-01 6.411800e-01 6.483840e-01 6.555880e-01 6.629540e-01 6.703200e-01 6.778515e-01 6.853830e-01 6.930835e-01 7.007840e-01 7.086575e-01 7.165310e-01 7.245815e-01 7.326320e-01 7.408635e-01 7.490950e-01 7.575115e-01 7.659280e-01 7.745335e-01 7.831390e-01 7.919380e-01 8.007370e-01 8.097340e-01 8.187310e-01 8.217745e-01 8.248180e-01 8.278840e-01 8.309500e-01 8.340390e-01 8.371280e-01 8.402400e-01 8.433520e-01 8.464875e-01 8.496230e-01 8.527815e-01 8.559400e-01 8.591215e-01 8.623030e-01 8.655090e-01 8.687150e-01 8.719440e-01 8.751730e-01 8.784265e-01 8.816800e-01 8.849575e-01 8.882350e-01 8.915370e-01 8.948390e-01 8.981655e-01 9.014920e-01 9.048435e-01 9.081950e-01 9.115710e-01 9.149470e-01 9.183485e-01 9.217500e-01 9.251765e-01 9.286030e-01 9.320550e-01 9.355070e-01 9.389845e-01 9.424620e-01 9.459660e-01 9.494700e-01 9.529995e-01 9.565290e-01 9.600845e-01 9.636400e-01 9.672225e-01 9.708050e-01 9.744140e-01 9.780230e-01 9.816585e-01 9.852940e-01 9.889570e-01 9.926200e-01 9.963100e-01 1.000000e+00
1.295000e+00 1.298750e+00 1.464610e+00 1.659240e+00 1.890670e+00 2.167490e+00 2.500670e+00 2.904300e+00 3.396640e+00 4.001450e+00 4.750000e+00 5.767150e+00 7.070720e+00 8.758190e+00 1.096570e+01 1.388560e+01 1.779290e+01 2.308550e+01 3.034710e+01 4.044480e+01 5.468640e+01 7.507240e+01 1.047120e+02 1.485170e+02 2.143800e+02 3.152120e+02 4.725370e+02 7.229460e+02 1.129950e+03 1.806160e+03 2.955930e+03 4.958860e+03 8.538140e+03 1.510790e+04 2.751070e+04 5.162750e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
 0.00000000e+00 6.65928827e-07 3.02794770e+00 4.97962683e+00 4.97601285e+00 4.97601093e+00 4.97962677e+00 3.02794770e+00 6.65928827e-07 0.00000000e+00 1.14801956e-03
 0.00000000e+00 -6.05276874e-07 3.03058717e+00 4.98181975e+00 4.97820578e+00 4.97821756e+00 4.98183154e+00 3.03058717e+00 -6.05276874e-07 0.00000000e+00 1.30725012e-01
 -0.00000000e+00 1.76272576e-01 3.18155812e+00 5.11577006e+00 5.11207988e+00 5.11207990e+00 5.11577008e+00 3.18155812e+00 1.76272576e-01 -0.00000000e+00 6.15918668e+00
 -0.00000000e+00 4.48368592e-01 3.42862473e+00 5.34670710e+00 5.34294516e+00 5.34294330e+00 5.34671157e+00 3.42862473e+00 4.48368592e-01 -0.00000000e+00 1.47684012e+01
 -0.00000000e+00 8.39298014e-01 3.79556276e+00 5.69819637e+00 5.69436110e+00 5.69437109e+00 5.69820374e+00 3.79556276e+00 8.39298014e-01 -0.00000000e+00 2.68970197e+01
 -0.00000000e+00 1.37553481e+00 4.30875802e+00 6.19654169e+00 6.19264466e+00 6.19264466e+00 6.19655167e+00 4.30875802e+00 1.37553481e+00 -0.00000000e+00 4.36034193e+01
 -0.00000000e+00 2.08777025e+00 4.99877769e+00 6.87226004e+00 6.86828679e+00 6.86828679e+00 6.87226004e+00 4.99877769e+00 2.08777025e+00 -0.00000000e+00 6.61389113e+01
 -0.00000000e+00 3.01114271e+00 5.90068609e+00 7.76033212e+00 7.75630000e+00 7.75630447e+00 7.76034211e+00 5.90068609e+00 3.01114271e+00 -0.00000000e+00 9.59623153e+01
 -0.00000000e+00 4.18494798e+00 7.05371239e+00 8.89997840e+00 8.89586716e+00 8.89587715e+00 8.89998288e+00 7.05371239e+00 4.18494798e+00 -0.00000000e+00 1.34733529e+02
 -0.00000000e+00 5.65446798e+00 8.50307976e+00 1.03363456e+01 1.03321755e+01 1.03321829e+01 1.03363530e+01 8.50307976e+00 5.65446798e+00 -0.00000000e+00 1.84375645e+02
 -1.33157082e-04 7.46953098e+00 1.02985252e+01 1.21191649e+01 1.21149524e+01 1.21149506e+01 1.21191630e+01 1.02985252e+01 7.46953098e+00 -1.33157082e-04 2.47031943e+02
 2.46368442e+00 9.88003841e+00 1.26886710e+01 1.44961516e+01 1.44917872e+01 1.44917853e+01 1.44961497e+01 1.26886710e+01 9.88003841e+00 2.46368442e+00 3.27113917e+02
 5.47178206e+00 1.28356512e+01 1.56242744e+01 1.74188965e+01 1.74145599e+01 1.74145413e+01 1.74188965e+01 1.56242744e+01 1.28356512e+01 5.47178206e+00 4.27645285e+02
 9.12036151e+00 1.64327695e+01 1.92017973e+01 2.09836917e+01 2.09793104e+01 2.09793104e+01 2.09837654e+01 1.92017973e+01 1.64327695e+01 9.12036151e+00 5.52567034e+02
 1.35155935e+01 2.07774363e+01 2.35272282e+01 2.52968078e+01 2.52922791e+01 2.52922791e+01 2.52968078e+01 2.35272282e+01 2.07774363e+01 1.35155935e+01 7.06240615e+02
 1.87795708e+01 2.59918254e+01 2.87226993e+01 3.04800427e+01 3.04754879e+01 3.04754878e+01 3.04800874e+01 2.87226993e+01 2.59918254e+01 1.87795708e+01 8.93660103e+02
 2.50504820e+01 3.22138872e+01 3.49260809e+01 3.66715696e+01 3.66668516e+01 3.66668964e+01 3.66715696e+01 3.49260809e+01 3.22138872e+01 2.50504820e+01 1.12045059e+03
 3.24786412e+01 3.95940330e+01 4.22879161e+01 4.40216052e+01 4.40168320e+01 4.40168321e+01 4.40216051e+01 4.22879161e+01 3.95940330e+01 3.24786412e+01 1.39272968e+03
 4.12387514e+01 4.83067530e+01 5.09826844e+01 5.27046711e+01 5.26998532e+01 5.26998980e+01 5.27046711e+01 5.09826844e+01 4.83067530e+01 4.12387514e+01 1.71752392e+03
 5.15177995e+01 5.85391759e+01 6.11973408e+01 6.29079353e+01 6.29030176e+01 6.29030176e+01 6.29079353e+01 6.11973408e+01 5.85391759e+01 5.15177995e+01 2.10234543e+03
 6.35301550e+01 7.05055680e+01 7.31462000e+01 7.48455310e+01 7.48405686e+01 7.48405686e+01 7.48455861e+01 7.31462000e+01 7.05055680e+01 6.35301550e+01 2.55568159e+03
